text,label
Сол кезде баланың төбесінен қарғалар ұшып өтеді.,1
"Бала қарғаларға: - Ау, қарғалар, жайлаудағы төбеттеріме хабар айтыңдар, мені жалмауыз кемпірден құтқарсын, - дейді.",1
Қарғалар қарқылдап ұшып кетеді.,1
"Бір мезгілде үйректер ұшып өтеді, бала оларға да айтады.",1
Олар да үндемей ұшып кетеді.,1
"Бір мезгілде бір қарлығаш бәйтеректің төбесінде ұшып жүріп, баланың төбесіне қонады.",1
"Бала қарлығашқа жылап тұрып, тапсырады.",1
"Қарлығаш баланың төбеттеріне барып, бәйтерек түбін жалмауыз кемпірдің қазып жатқанын хабарлайды.",1
"Төбеттер жүгіріп келіп, жалмауыз кемпірді талап тастайды.",1
"Бала төбеттеріне мініп, еліне аман-есен жетеді.",1
"Баланың аман келгеніне әке-шешесі қатты қуанады, үлкен той жасайды.",1
"Біраз уақыт өткен соң, жалмауыз кемпірдің қызы шешесінің өліп қалғанын көріп, ізін қуып келсе, байдың қотанына жетеді.",1
"Бес төбет қызға ұмтылады, бірақ қыз өте күшті болып шығады.",1
"Бала садақпен атып, қыздың көзін шығарады, екінші рет атқанда, қызды өлтіреді.",1
"Сөйтіп, олар жалмауыздан мәңгі құтылады.",1
"Орыс халық ертегілері Ерте, ерте, ертеде кемпір мен шал өмір сүріпті.",1
Олардың Маша атты немересі болыпты.,1
Бірде Маша құрбыларымен орманға жиналыпты.,1
Атасы мен әжесі оған: - Құрбыларыңнан қалып қалма! – деп табыстады.,1
Бірақ Маша олардың айтқанын тыңдамады.,1
"Ол құрбыларынан алысқа ұзап кетіп, ақырында адасып қалды.",1
Маша оларды шақырып айқайлай бастады.,1
Құрбылары дауыс қатпады.,1
Маша ымырт түскенше орманды кезіп жүрді.,1
Кенет бір үйді көрді.,1
Машенька үйге кіріп: - Бұл үйде кім тұрады екен? – деп ойлады.,1
Ал бұл үйде аю тұратын.,1
"Ойлағанынша болмады, үйге Аю кіріп келіп: - Менің үйіме рұқсатсыз неге кіресің? – деп гүр ете түсті.",1
Маша: -Мен адасып кеттім.,1
"Бүгін осында қонып, ертең үйіме қайтамын, - деді, - Жоқ!",1
Енді мен сені жібермеймін.,1
Сен менің қолымда тұрасың.,1
"Пеш жағып, ботқа пісіріп, мені тамақтандырасың – деді.",1
"Маша біраз бұртиды, бірақ не шара? !",1
Ол аюдың үйінде тұра бастады.,1
"Аю күні ұзақ орманға кетеді, ал Маша үй жинап, дәмді бәліш пісіреді.",1
Аюдың қуанышында шек жоқ.,1
Біраз күн өтті.,1
Маша Аюға: - Атам мен әжемді көрмегелі көп болды.,1
"Мен бір қорап бәліш пісірейін, ал сен оларға апарып бер, - деп еді, ол келісе кетті.",1
Маша бір қорап бәліш пісірді де: - Жаңбыр жауып тұрған жоқ па?,1
"Есік алдына шығып қарашы, - деді.",1
Аю сыртқа шығып кеткенде Машенька қораптың ішіне кіріп алды.,1
Аю қайтып оралғанда қораптың дайын тұрғанын көрді.,1
"Оны арқасына салып, деревняға тартты.",1
"Аю ұзақ жүрді, шаршады, ағаштың түбіріне отырып тынығып алғысы келді. - Түбірге отырып, бәліш жейін, - деп ойлады.",1
"Ал Машенька қорап ішінен: - Түбірге отырушы болма, бәлішті жеме!",1
"Атам мен әжеме апар, - деді. - Неткен қырағы еді.",1
"Бәрін көріп тұр, - деп, Аю қорапты көтеріп, ары қарай аяңдады.",1
"Деревняға жетті, қыздың атасы мен әжесі тұратын үйді де тапты.",1
Олардың есігін бар күшімен тоқпақтап: - Түк-түк-түк!,1
Есікті ашыңдар.,1
"Мен Машенькадан базарлық әкелдім, - деді.",1
Иттер бір нәрсені сезгендей оған тап берді.,1
"Басқа иттер де жан-жақтан үріп, жүгіре бастады.",1
Аю қорқып кетті.,1
"Ол қорапты қақпа алдына тастай сала, алды-артына қарамай қаша жөнелді.",1
Осы кезде үйден атай мен әжей шықты.,1
Қорапты көрді. - Мынау не қорап – деп әжесі таңғалды.,1
"Атасы қораптың аузын ашып қараса, онда Машенька отыр.",1
Атасы мен әжесі Машенькамен осылайша қауышты.,1
"Қазақ халқының ұлттық ертегілері Ертеде жылқы күнге қарап былай дейді: - О, барлық жан-жануарларға тіршілік сыйлаған қайырымды күн, мені жануарлардың арасындағы ең сұлулардың бірі деседі жұрт.",1
Солай екенін өзім де сеземін.,1
"Сонда да кейбір дене мүшелерімді бұдан да әдемірек етуге болар еді-ау деп ойлаймын. - Сонда қай жеріңді түзей түсуге болар еді деп ойлайсың? - деп сұрайды күн күлімсіреп. - Егер, - дейді жылқы, - сирақтарым бұдан да ұзындау және сыйдаңдау болса, мен тіпті алдына жан салмайтын жүйрік болар едім.",1
"Мойным аққудың мойнындай ұзын болса, маған ол бұдан да әсем көрік бітірер еді.",1
"Төсім жалпақтау келсе, қазіргіден де алымдырақ болар еді.",1
"Оның үстіне адамзатты арқалап жүру үшін жотамнан мәңгі алынбайтын ер болса, тіпті жарасып тұрар еді. . . - Жақсы, қалағаның болсын, - дейі күн жайраңдап,- сәл күте тұр.",1
"Соны айтады да, күн жерге түйені түсіреді.",1
"Денесі алпамсадай, тұрқы арбиған жануарды көрген жылқы әрі қорыққанынан, әрі жиіркенгенінен қалшылдап қоя береді. - Міне, сен қалағандай ұзын да сидаң аяқ, аққудың мойнындай ұзын мойын, жалпақ кеуде, ері де дайын.",1
"Қалай, сенің де осындай болғың келе ме? - деп сұрайды күн.",1
"Жылқы әлі де есін жыя алмай қалшылдап тұрады. - Жо-жоқ. . . - дейді тілі күрмеліп. - Ендеше жөніңе жүр, - дейді күн жылқыға, - саған өз бойыңдағы да жетеді!",1
Әркім өз қасиетін бағалауға тиіс.,1
Содан бері жер бетінде түйе де өніп-өсе бастапты.,1
"Ал жылқы болса, түйені көрген сайын әлі күнге дейін денесі дір ете түсіп, қалтырай бастайды екен.",1
"Қазақ халқының ұлттық ертегілері Бір күні қарны ашқан күшік тауда қаңғып жүрсе, қасқыр жүгіріп келіп: – Ей, күшік, мен сені жеймін! – депті. – Қой, көкешім, қой!",1
"Әуелі мені тойғыз, сонан соң жерсің, – депті күшік.",1
"Қасқыр: – Жарайды, жарайды!",1
"Менің соңымнан қалмай ере бер, – депті.",1
"Екеуі бірге келе жатып, бір топ сиырды көріпті.",1
"Қасқыр өзінің жолдасына қарап: – Маған қарашы, менің көздерім, құлақтарым, ауызым, құйрығым қандай екен? – депті. – Сенің екі көзің шоқтай қызарып жайнаған, екі құлағың жымиған, аузың арандай ашылған, құйрығың артқы екі аяғыңның арасына қыстырылып, жас шыбықтай болып майысқан, – депті күшік. – Мен не қылар екем, соны қара, – депті де, қасқыр шапшып барып, бір бұзаудың тамағына жабысады да, тұншықтырып өлтіріп, күшікті де тойғызады, өзі де тояды. – Мен тойдым, сенің етіңді енді жемеймін.",1
"Қош бол! – дейді де, қасқыр желе жортып, кетіп қалыпты.",1
"Күшік бұзаудың жемтігінің қасында қалып, үш күндей тегін етке тойып жатыпты.",1
"Ақырында, іші пысқан соң, қаңғып жортуылға шыққан екен, бір аш мысыққа кез болып, оған: – Ей, мен сені жеймін! – депті. – Қой, күшеке, қой!",1
"Әуелі мені тойғыз, сонан соң жерсің, – депті мысық. – Жарайды!",1
"Менімен бірге еріп жүр, – депті күшік.",1
Біраздан соң бұлар бір топ түйеге келіпті.,1
Күшік: – Мысық!,1
"Маған қарашы: менің көздерім, құлақтарым, аузым, құйрығым, қандай екен? – депті. – Несін айтасың!",1
"Сенің көзің бозарып тұр, құлақтарың салпайып тұр, аузың айқайып тұр, тілің салақтап, құйрығың салбаңдап тұр, – депті мысық.",1
"Сонда оған күшік: – Енді мен не қылар екенмін, көр! – депті.",1
"Күшік жүгіріп барып, бір түйенің аяғын тістейін дегенде түйе мұны дәлдеп тұрып, басқа теуіп қалыпты, күшік сол арада сеспей қатыпты.",1
"Сонда мысық айтыпты: – Әй, мақтаншақ!",1
"Сен әліңе қарамай, қиын іске қолыңды созасың!",1
"Сенің етіңді енді мен жемеймін, – депті.",1
"Ерте, ерте, ертеде сиқырлы көк теңіздің астында балықтар патшалығы өмір сүріпті.",1
Олар бір-бірімен өте тату-тәтті тұрыпты.,1
"Достықтарының, еңбексүйгіштіктерінің арқасында басқа патшалықтарға да үлгі болыпты.",1
Барлық патшалық балықтар патшалығына қызыға қарапты.,1
"Өйткені, балықтар күндіз тынымсыз еңбек етіп, кешке көңілді сауық-сайран құрады екен.",1
"Олар теңіз бетіне шығып, әртүрлі іс-қимылдар арқылы бидің түрлі тәсілдерін көрсетіпті.",1
Би ырғағымен әртүрлі әуендер салыпты.,1
"Сол әдетпен тағы да балықтар теңіз бетіне шығып, ән салып, би билеп думандатады.",1
"Оны естіген құбыжық теңізге келіп, шад-шадыманға бөленіп жүрген балықтарға тап беріпті.",1
Көптеген балықтар құбыжықтың құрбаны болыпты.,1
"Ал, қалғандары теңіз астындағы өз патшалықтарына қашып құтылыпты.",1
"Бірақ, содан бері олардың ешқайсысы қатты қорыққаннан болар сөйлей алмай қалыпты.",1
"Одан кейін де қанша жылдар өтсе де, сол сөйлемеген күйі сөйлемей қала беріпті.",1
"Бірақ, балықтар сөйлемесе де бір-бірімен қанаттарының, құйрықтарының, желбезектерінің көмегімен түсінісетін болыпты.",1
"Міне, балықтардың неге сөйлемейтінінің сыры осындай оқиғалардың салдарынан ба деп ойлаймын.",1
Жолдаған: Расулова Назым Расулқызы 10 жасКөкшетау қаласы,1
Ертеде бай мен кедей көрші болады.,1
"Кедей диірменге барса, байдын балтасын сұрап алады.",1
Бір күні кедей диірменге барып балтасын ағып жатқан диірменге түсіріп алады.,1
Ол диірменшіге балтамды алып бер дейді.,1
Ол қолын диірменге салып бір алтын балтаны алып шығады.,1
Ол кедейден «Мынау ма сенің балтаң? » деп сұрайды.,1
Кедей «Жоқ.,1
Бұл менің балтам емес» дейді.,1
"Диірменші екінші рет қолын салғанда, күміс балтаны алып шығады.",1
Сонда диірменші оған «Мынау ма сенің балтаң? » деп сұрайды.,1
Кедей «Жоқ.,1
Бұл менің балтам емес» дейді.,1
Сонда диірменші үшінші қолын салғанда бір ағаш балтаны алып шығады.,1
Ол кедейден «Мынау ма сенің балтаң? » деп сұрайды.,1
"Сонда кедей «Йа, осы менің балтам» дейді.",1
Сонда диірменші «Пейілің таза адам екенсің.,1
Сондықтан мына алтын балтаны ал! » дейді.,1
"Ол үйіне барып, не болғанын айтып береді.",1
Балтаны ағып жатқан диірменге қалай түсіргенін айтады.,1
Бай кедейдің айтқанының бәрін қайталап істейді.,1
"Ол балтасын суға түсіріп, диірменшіге балтамды алып бер дейді.",1
Сонда диірменші алтын балтаны алып шығады.,1
Ол байдан «Мынау ма сенің балтаң? » дейді.,1
Сонда бай «Менің балтам! » дейді.,1
"Диірменші оған «Өтірік айтпа, мынау сенің балтаң емес! » деп өзінің ағаш балтасын береді.",1
Бекежан Дильназ 8 жасАқтау қаласы,1
"Қазақ халқының ұлттық ертегілері Есек жүк тасудан қашып, әбден жалығады.",1
"Бір күні ол өзімен жолдас болып жүрген түйеге келіп: – Әй, түйе, мен жүк тасудан әбден жалықтым, жон терімнің тамтығы қалмады!",1
"Жүр, екеуіміз бірлесіп, қожамыздан қашайық та ойымызға келгенін істеп, өз еркімізбен өмір сүрейік, – депті.",1
"Түйе үндеңкіремей, ойланыңқырап барып жауап қайырыпты: – Шынында да, қожамыздың жаман екені рас, көп жұмсайды, күтіміміз жаман-ақ.",1
"Мен қашуға қуанар едім, ал, қалай қашасың?",1
Есектің жауабы дайын еді.,1
"Ол: «Мен ойлап қойғанмын, қам жеме.",1
Ертең қожамыз бізге тұз артып қалаға барады.,1
"Бастапқыда біз айдағанына көніп тыныш жүреміз, ал тауға шыққан соң, титықтап болдырған болып, жығыламыз да тұрмаймыз.",1
"Қожамыз бізді қарғап-сілеп, таяқтың астына алады.",1
Біз сонда да тұрмаймыз.,1
"Ол әбден шаршап, басқа көлік әкелгелі үйіне қайтады.",1
"Біздер емін-еркін оңаша қаламыз, тек қана аяғың шыдаса болғаны, қайда қашсаң да, еркің өзіңде», – дейді.",1
"Түйе көңілденіп қоя беріпті: – Сенің мұның табылған ақыл, данышпандық деп осыны айт!",1
"Тап солай істейміз, – дейді ол.",1
Олар ертеңгі таңды күтеді.,1
"Қожайыны ерте тұрып, есек пен түйеге қаптаулы тұз артып, қалаға жөнеледі.",1
Көліктер жарым жолға дейін бұрынғысынша жүріп барады.,1
"Түйе ең алды, оның артында есек, ең соңында қолында таяғы бар қожайын келе жатады.",1
"Түйе мен есек тауға шығысымен, әбден болдырған болып жығылады да тұрмастан жатып алады.",1
"Қожайын оларды: – Өй, оңбаған жалқаулар, жатып ішер, арам тамақтар!",1
"Таяқ жеп сілейместен бұрын тез тұрыңдар! – деп, сөгіп балағаттайды.",1
"Олар қожайынның сөзін құлағына да ілмей, түк естімеген болып жата береді.",1
"Қожайыны ызаға булығып, көліктерді таяқтың астына алады.",1
"Түйені ол отыз тоғыз рет таяқтайды, бірақ ол былқ етер емес, қырқыншы таяқты сілтегенде, түйе ойбайын салып ұшып тұра келеді. – Солай ма!",1
"Саған әлдеқашан осы керек еді, – дейді де қожайыны есекті таяқтауға кіріседі.",1
"Ол есекке қырық таяқ соқты, ол қыңқ етпестен жата береді, тағы оған елу таяқ соқты, есек былқ етер емес, алпыс таяқ соқты, есек қозғалар емес, жатқан күйінше жата берді.",1
Қожасы жағдайдың нашарға айналғанын байқады.,1
Есектің көп ұзамай-ақ өлетін түрі бар.,1
"Бұл бір тап бола кеткен қаза ғой, амал қанша? !",1
Ол есектің жүгін түйеге артады да жолға шығады.,1
"Өз жүгіне есектің жүгі қосыла артылған түйе аяғын әрең басып, есекті қарғап келе жатыр: «Қарғыс атқыр есек, сенің тіліңді аламын деп, қаншама таяқ жедім, оның үстіне екі есе жүк көтеріп келемін! ».",1
"Есек сол жатқанынан, қожайыны түйені жетектеп қырдан асқанша жатты да олардың қарасы үзілген соң, ол тұра салып, бет алды қаша жөнелді.",1
"Есек сол қашқаннан үш күн қашады, үш таудан және үш алқаптан асады, ақырында, Тентек өзенінің жағасындағы кең алқапқа жетеді.",1
Есекке тоғай алаңы ұнайды да сол жерге мекендеп қалады.,1
Ол тоғай көптен бері бір күшті жолбарыстың меншігінде екен.,1
Бір күні жолбарыс өзінің меншікті жерін аралап көруге шығады.,1
"Ол ертемен шығып, түс кезінде есектің үстінен шығады.",1
"Есек құйрығын шыпшаңдата түсіп, тоғайда емін-еркін жайылып жүр екен.",1
"«Бұл мен көрмеген, неткен аң болды екен? » – деп, ойлайды жолбарыс.",1
"Есек жолбарысты көріп, есінен тана қорқады.",1
«Менің ажалым жеткен екен! » – деп ойлайды ол.,1
"Қарсыласпай босқа өлгенше, бұл қорқынышты жыртқышқа өзімнің ерлігімді көрсетіп, өлгенім артық», – деген ұйғарындыға келеді.",1
"Ол құйрығын шаншылта көтеріп алады да құлағын қағып қойып, бар даусымен ақырып қоя береді.",1
"Жолбарыс қорыққанынан көзінің оты бұлдырап, кейін қарай бар дәрменімен жортып, артына бұрылып қарауға да мұршасы келмейді.",1
"Жолда оған қасқыр кездесіп: «Мұнша кімнен қорықтыңыз, әміршім? » – депті. – Мен бір аңнан қорқып келемін, ондай қорқынышты аң дүниеде жоқ шығар, оған құлақ орнына қанат біткен, бас дегенің бақырқазандай, ақырған үнінен жер сілкініп, көк жарылғандай, – дейді. – Сабыр етіңіз, сабыр етіңіз, – дейді қасқыр.",1
«Сіздің кездескеніңіз есек болмасын?,1
Ұсқыны соның өзі ғой.,1
"Жарайды, ертең оны екеулеп арқан құрып ұстармыз».",1
"Қасқыр келесі күні арқан тауып алады да оның бір ұшын жолбарыстың мойнына, екінші ұшын өзінің мойнына байлап, екеуі алаңға қарай жөнеледі.",1
"Қасқыр алда жүріп келеді, ал жолбарыс оған тығыла түсіп, артта келеді.",1
"Есек бұларды алыстан көріп, аузын кере ашып, бұрынғысынан да қатты ақыра бастайды.",1
"Жолбарыс қасқырға айқайлап: – Е, жарқыным, сен мені мына сұмырайға жем қылғалы әкеле жатқаның белгілі болды! – деп, ол бір жаққа қарай пәрменімен жұлқына жөнелгенде, қасқырдың басы жұлынып кетіпті.",1
Жолбарыс демі құрып үйіне жеткенше жүгіреді.,1
Сол кезде оған сауысқан ұшып келіпті.,1
"Ол шықылықтап, секелектеп алыпты да жолбарыстан болған уақиғаны, жай-күйін түгел сұрап біліпті.",1
"Содан соң: – Сәл сабыр ете тұрыңыз, мен ұшып алаңға барайын, қандай жыртқыш екен, не істеп жүр екен, біліп алайын.",1
"Барлап алып, бәрін сізге баяндайын, – дейді.",1
Сауысқан тоғай алаңына ұшып кетеді.,1
"Есек ұшып келе жатқан сауысқанды алыстан көреді де аяқтарын серейтіп, өлген болып жата қалады.",1
Сауысқан сол жерде өз көзіне өзі сенбейді.,1
Сұлап жатқан қорқынышты жыртқыштың тап өзі.,1
"Ол тіп-тіке есектің үстіне шүйіліп түседі де алды-артына жорғалап жүріп, жолбарысқа керемет жыртқышты өзім өлтірдім деп айтудың сылтауын іздей бастайды.",1
"Осы жерде жатқан бидайдың бір түйір дәнін көріп, оны шұқығалы тұмсығын соза бергенде, өз сорына қарай, сүрініп кетіп, басы есектің тірсегіне ілініп қалады.",1
"Өліп жатқан есек тіріле кетіп, сауысқанды тірсегімен қысып тұрып, құйрығымен сабалай береді.",1
"Сабай береді кеп, сабай береді.",1
"Сабап-сабап түте-түтесін шығарады, жүні бұрқырап алаңды басып кетеді.",1
"Дәрмені кеткен сауысқанды теуіп жібергенде, анадай жерге барып, ұшып түседі.",1
"Сауысқан жоғарыдан төмен қарап, өз ісіне өзі өкіне, шықылықтаған бойымен аһлап-уһлеп, бір жанбастай ұшып, кері қайтыпты.",1
Ол ұшқан бойымен жолбарысқа алыстан айқайлап: – Жаның барда бұл тоғайдан жоғал!,1
"Қарғыс атқан аң, мені өмірлік жарымжан етіп жіберді.",1
"Абайла, менің күнім саған да туып жүрмесін! – деді.",1
Мұны естіп жолбарыстың зәресі қалмады.,1
"Ол көр-жерін жинап, арқалап, алды-артына қарамастан, алыс бір елге қарай тартып отырыпты.",1
Ал батыл есек кең алаңда әлі өмір сүріп жатыр.,1
Ханс Кристиан Андерсен Баяғыда бір ханзада өмір сүріпті.,1
Ол нағыз ханшаға үйленуді армандапты.,1
"Яғни, оның ойынша, болашақ әйелі асыл текті болуы тиіс еді.",1
"Сөйтіп, ханзада «нағыз ханша» деуге тұрарлық қалыңдық іздеп, жер жүзін шарлап шығыпты.",1
"Алайда, ойындағы дай қызды таба алмапты.",1
"Әрине, бірінен бірі асып түсерлік талай сұлу ханшаны кездестіріпті.",1
"Алайда, олардың ешқай сысын нағыз ханшаға лайық көрмепті.",1
"Ақыры, қанша жүрсе де, қалағанын таппай, шаршап-шалдығып үйіне қайтыпты.",1
Бұған ол қатты қайғырыпты.,1
Бірде кеш бата аяқ астынан ауа- райы құбылып сала береді.,1
"Тап бір аспанда айдаһарлар соғысып жатқандай, найзағай жарқылдап, күн күркіреп, жаңбыр шелектеп құяды.",1
"Кенет, сарай қақпасын біреу қағады.",1
"Патшаның өзі барып ашса, қарсы алдында бір қыз тұр.",1
Үсті-басы малмандай су.,1
"Шашынан, киімінен сорғалаған су аяқ киіміне құйылып, тұмсығынан шығып жатыр.",1
"Құдайым-ай, сондағы ұсқынын көрсең!",1
Қандай аянышты!,1
"Ал қыз болса, өзін «нағыз ханшамын» деп сендіріп әуре.",1
Осы кезде қастарына ханым да келеді.,1
"Ханым қызды тыңдап болып, ішінен «бұл сөзіңнің рас-өтірігін әлі-ақ көре жатармыз біз! » деп: – Жарайды!",1
"Жаңбырдың астында тұрма, қызым.",1
"Жоғары шық! – деп, оны ішке кіргізеді.",1
"Содан соң қызды бастан-аяқ шолып шығады да, ештеңе деместен жатын бөлмеге кіріп кетеді.",1
"Ондағы ағаш кереуетке жиналған көрпе-жастықтар дың барлығын түсіртеді де, астыңғы ғашының үстіне бұршақтың дәнін қойғызады.",1
"Сөйтеді де, оның үстінен жиырма қалың төсеніш және құстың мамығынан жасалған жиырма көрпе салғызады.",1
Түнге қарай қонақ ханшаны осы бөлмеге жатқызады.,1
"Ертесіне таң атып, ханзада да, ата-анасы да ұйқыдан оянады.",1
Барлығы дастарқан басына жиналады.,1
Сәлден соң қонақ қызда тұрады.,1
Сол кезде одан қалай ұйықтағанын сұрайды.,1
Сонда ол: – Сұрамаңыздар!,1
"Мен, тіпті, түнімен көз іле алмадым.",1
"Құдай біледі, менің төсегімде не болғанын!",1
"Не екенін білмеймін, әйтеуір, бір қатты нәрсенің үстінде жаттым, содан денемнің бәрі көгала болды!",1
Не деген масқара!,1
Айтары жоқ! – дейді.,1
"Сонда барып, қыздың нағыз ханша екеніне елдің бәрінің көзі жетеді: ол қырық қабат көрпе-жастықта жатсада, бұршақ дәні жамбасына батып, ұйықтамаған!",1
"Мұндай сезімталдық, нәзіктік тек асыл текті нағыз ханшаға ғана тән қасиет!",1
"Міне, осылайша ханзада дегеніне жетіп, өзі армандағанындай нағыз хан шаға үйленеді.",1
Ал бұршақтың дәнін көне заттарды сақтайтын мұражайға жібереді.,1
"Ешкім ұрлап кетпесе, бұршақ әлі күнге дейін сол жерде жатыр деседі!",1
Жапон халык ертегілері Минабэ мен Акитаның ортасында шағын ауыл бар.,1
Бұл ерте кезден таудың аң-құсын атуды кәсiп еткен аңшылардың ауылы едi.,1
"Бiрақ, таудан түскен жолаушыны қондырмайтын пейiлi тар тұрғындар көп едi бұл ауылда.",1
"Бiрде таң ата жауған қардың аяғы боранға ұласқан қыстың бiр кешiнде осы ауылға қызын ерткен джюкурэй (Құдайға құлшылық етушi, дiн жолындағы адам) бiр әйел келедi.",1
"Әр үйдiң есiгiн қағып, боранды түнде түнеп шығуды өтiнсе де, қатыгез аңшылар мiз бақпайды.",1
«Ең болмаса балама пана болар қуыс бар ма? » деп жалына үн қатқан анаға ешкiм назар салмапты.,1
"Суықтан қалтырап, дiрдектеген екеуi омбы қарда сүрiне-қабына ауыл шетiне жетiп, соңғы үйдiң есiгiн қағады.",1
"Үйден шыққан әйел: — Мен сiздердi қондырар едiм, бiрақ күйеуiм тiрi жанды жақтырмайды.",1
"Осыдан жүре берсеңiздер, Рюунджи ғибадатханасына кезiгесiздер.",1
"Сол жерден бiр пана табарсыздар, — деп жөн сiлтептi.",1
Қыз бен шешесi қалың қарды кешiп әзер дегенде ғибадатханаға жетедi.,1
"Ғибадатхананың есiгiн қаққан екеуiне джюшйоку (Будда ғибадатханасындағы бас священник): «Сендер сияқтыны түнететiн орын жоқ», — деп қатқыл жауап қайтарыпты.",1
"Дiн жолындағы әйел ғибадатхана шатырының астында дiр-дiр етiп, қызын құшақтаған күйi тұра бередi.",1
"Ғибадатхана iшiндегi джюшйоку болса есiктен сығалап, «бұларды бүгiн түнде қасқыр жейтiн шығар» деп күбiрлейдi.",1
Ақ боранға оранған ауылға қасқырдың ұлығаны анық естiледi.,1
Ұлыған дауыс Рюунджи ғибадатханасына таяу маңнан естiледi.,1
"Джюшйоку болса жылы кури (ғибадатхана асханасы) iшiнде көрпеге оранып жатып, «қасқыр келдi, қазiр екеуiн талайды» деп ойлайды.",1
"Бiрақ әйел мен қызды ғибадатханаға кiргiзiп, паналатуды ойламайды.",1
"Таң атып, боран басылғанда джюшйоку ұйқысынан оянып, түнде әйел мен қыз дiрдек қағып тұрған шатыр астына келiп қарайды.",1
Екеуi де жоқ.,1
Бұрышта ескi қолшатыр жатыр.,1
Джюшйоку қасқырлар әйел мен қыздың дымын қалдырмай жеп қойған болар деп түйедi.,1
Бiрнеше күннен кейiн джюшйоку көршi ауылға бiреудi жерлеуге барады.,1
"Қайтарда қас қарайып, таудың iшiмен жүруге тура келедi.",1
Джюшйоку арт жағынан қасқырдың ұлығанын естидi.,1
Зәресi ұшып жүгiре жөнеледi.,1
Бiр кезде оның тоқтауына тура келедi.,1
Қарсы алдында қасқыр тұр.,1
"Джюшйоку бiр емес, бiр үйiр, нақтырақ айтсақ, алпыс төрт қасқырдың қоршауында қалады.",1
"Келесi күнi ауыл адамдары қар үстiнде парша-паршасы шығып, өлiп жатқан джюшйокудi көредi.",1
Содан кейiн ауылдың қандай да бiр тұрғыны тауға бара қалса қасқыр жарып тастайтын болыпты.,1
Бiрде ауыл шетiндегi соңғы үйдiң терезесiнен кiрген қасқыр отбасын түгелiмен жарып кетiптi.,1
«Бүкiл ауылға қасқыр өшiгетiндей бiз не жаздық?,1
Бұл ненiң жазасы? » деп күңiренiптi қариялар.,1
"Бiрақ бiрде-бiреуi Құдайға құлшылық ету жолындағы адамдарды қондырмай, қуып жiбергендерiн есiне алмапты.",1
"Ел «осылай кете берсе, бүкiл ауыл қасқырға жем болуы мүмкiн ғой» деп абдырап отырғанда, Кумахэй деген аңшы таудағы қасқырларды түгелiмен атып тастау керек деген ұсыныс айтады.",1
Бұл өзi осы өңiрдегi құралайды көзге атқан мерген едi.,1
Кумахэй қаруын асынып тауға шығады.,1
"Аңшы апан маңындағы ағашқа өрмелеп, қасқырлардың көрiнуiн күтедi.",1
Бiр кезде апаннан бiрiнен кейiн бiрi алпыс төрт қасқыр шығады.,1
Аңдып отырған аңшы шүрiппенi басып қалады.,1
Оғы айдалаға кетедi.,1
Қасқырлар ағашты қоршай бастайды.,1
"Сол сәтте апаннан бiр қыз жүгiрiп шығып: — Аңшының оғы тимей тұрғанда тезiрек апанға кiрiңдер, — деп айғайлапты.",1
"Сол-ақ екен, қасқырлар жуасып, шыққан iздерiмен апанға қайта кiрiп кетiптi.",1
"Таң-тамаша қалған Кумахэй ауылына келiп: — Ау, халайық, бөрiлермен бiрге апанда бiр қызбала тұрып жатыр, — деп көргенiн баяндайды.",1
"Сол түнi, ел ұйқыда жатқанда ауылға алпыс төрт қасқыр шабуыл жасайды.",1
Жұрт жау шапқандай дүрлiгедi.,1
"Қолына бар қаруын алып сыртқа шыққан аңшылар, қасқыр талаған адамдар, ауыл iшi ию-қию.",1
Сол кезде таудан «қайт-қайт» деген дауыс естiледi.,1
Ауылға қарай апандағы қыз жүгiрiп келедi екен.,1
Аңшылардың бiрi қызды дәлдеп тұрып атады.,1
Қыз шыңғырып барып құлайды.,1
Алпыс төрт бөрi шабуылды күшейтедi.,1
Қызды атқан аңшымен қоса ауылдың бес-алты адамын сол жерде жарып тастайды.,1
Ауыл тұрғындарында қасқырға қарсы тұрар дәрмен болмайды.,1
Қаптаған қасқыр айға қарап ұлиды.,1
Бұл олардың қызды жоқтағаны едi.,1
Қыздың денесiн тiстеген көкжал тауға қарай жорта жөнеледi.,1
Содан кейiн таудағы қасқырлар бұрынғысынан да ащы дауыспен ұлитын болыпты.,1
Көкжалдың зарлы үнi ауыл адамдарының сай-сүйегiн сырқыратыпты.,1
Олар сонда ғана өздерi боранды түнде қондырмай қуып жiберген қызды қасқыр паналатқанын бiлiптi.,1
Содан кейiн бөрi атаулы бұл ауылға жоламапты.,1
Бiрақ айға қарап ұлыған алпыс төрт қасқырдың зарлы даусы бүкiл тауды күңiрентедi екен.,1
Иватэ перфектурасынан Акита префектурасына барар жолда асу бар.,1
Сол асудан алты қасқырдың тас мүсiнiн көруге болады.,1
"Қызды жоқтап, ұли-ұли тас боп қатып қалған деседi ел.",1
Жаңа жылдың он жетiншi түнi осы алты тас мүсiн Аспанға қарап ұлиды екен.,1
"Ertegiler. kz Ерте-ертеде, қысы ұзақ, аспаны жұлдызға толы өлкеде, Жетіқарақшы деп аталатын жеті батыр өмір сүріпті.",1
"Олар өздерінің мықты, әрі батырлығымен даңқы шыққанымен, қулық пен зұлымдықтың жолына түсіп, аспанның түкпірінде мәңгіге қуылған екен.",1
